,text,target
4072,Retweeted Robert Glasser (@RobertGlasserUN): #Mexicoearthquake: New tremor halts rescue operations,0.0
4073,RT @B96Chicago: . @ShawnMendes Raising Big Bucks for Mexico Earthquake Relief,0.0
4074,RT @katelinthicum: A favorite Mexico City taco joint is donating tacos &amp; using its trucks to transport donations to earthquake victims. htt,0.0
4075,RT @xoMissDanielle: All my thoughts and prayers are with those in Mexico right now ὢ2ὢ2,0.0
4076,Donations on behalf of TWICE for the earthquake in Mexico. #TWICEforMEXICO #MexicoCallsTWICE #MexicoEstaDePie @JYPETWICE @JYPETWICE_JAPAN,0.0
4077,RT @XHNews: At least 138 people have been killed in a 7.1-magnitude earthquake in central Mexico,3.0
4078,RT @caseytreat: Seeing the destruction in Mexico City is heartbreaking. We pray for everyone impacted by this earthquake.,3.0
4079,Where to Donate to Mexico Earthquake Victims - The New York Times #἟2἟Dtodosuno!,0.0
4080,RT @diazcayeros: Aldo y Marusia Musacchio @tintachina88 offer a credible and reliable way to contribute help Mexico earthquake,0.0
4081,RT @Cihuacohuatl: #Mexico City’s Massive #Earthquake Leaves Over 200 Dead: Here’s How to Help  via @voguemagazine,3.0
4082,Topos is a rescue team that formed after the 1985 earthquake in Mexico. Support their efforts: Paypal: donativos@brigada-rescate-topos.org,0.0
4083,BBC News - Mexico earthquake: Why did only some buildings collapse?,3.0
4084,"@TheEllenShow Ellen we need your prayers and good vibes, there was a strong earthquake yesterday in Mexico city, children are trapped in a school :(",0.0
4085,RT @Dj_E5QUIRE: These videos of Mexico City during the 7.1 #earthquake are heart breaking! Praying for everyone! ὤFἿC,0.0
4086,Here’s how you can help the people of Mexico recover from the earthquake. #FuerzaMexico,0.0
4087,RT @henryfong: Damn man that earthquake in Mexico City looked horrible. Hope everyones ok ἟2἟D,0.0
4088,"In the U.S., you can support people affected in #Mexico by making a tax-deductible donation at . #earthquake",0.0
4089,Minor earthquake in Oaxaca briefly halts rescue efforts in Mexico City Many still trapped under rubble as aid workers forced to stop working,0.0
4090,More than 20 children are feared dead after a school collapsed during Mexicos Earthquake. Rescues continue right now! @NBCLA,3.0
4091,Breaking: 42 Dead As Buildings Collapse Across Mexico City After Powerful Earthquake,3.0
4092,"RT @nytgraphics: In the Mexico earthquake, structures swayed violently, facades crumbled and buildings collapsed.",3.0
4093,RT @DannyWildeOk: IDF (Israel Defense Forces) soldiers were seen working in Mexico earthquake rescue operation,0.0
4094,Members of a Japanese rescue team in search of survivors after earthquake in Mexico City. Photo,0.0
4095,"Mexico Earthquake Kills Hundreds, Trapping Many Under Rubble (The New York Times)",3.0
4096,RT @Crux: Mexico City archdiocese offers free medical care for earthquake victims -- @cnalive,0.0
4097,RT @TIME: Death toll climbs to 305 as another earthquake hits Mexico City,3.0
4098,RT @dbeltwrites: So sad to hear about the earthquake in Mexico. I hope everyone is okay. Stay strong down there!,0.0
4099,RT @TheTayaValkyrie: My heart has been in my throats since the earthquake yesterday. No one will ever understand how much Mexico means to m,0.0
4100,"working at a damaged an unchecked building in mexico city a week after an earthquake because the bosses, who are not here",3.0
4101,#Earthquake - Rescuers searching for survivors amid rubble of collapsed school in #Mexico - New Details | Tonight 6.30 @ABCWorldNews,0.0
4102,Death Toll in Mexico Quake Climbs to 358: The death toll from Mexico’s Sept. 19 earthquake,3.0
4103,"RT @soyzamudio: Hey, @Twitter can you verify the @topos account, please? It gives them credibility to get donations for the Mexico earthqua",0.0
4104,RT @austratalks: Donate to this earthquake rescue team in Mexico ❤❤❤,0.0
4105,#PrayForMexico heres hpw you can support Mexicos affected people by the earthquake,0.0
4106,RT @globalnearshore: All our personnel at @Softtek offices in Mexico City are OK. Buildings will be assessed for possible damages after 7.1,3.0
4107,CHAVELA composer @giltalmi will donate 100% of sales on Bandcamp to the Global Living Mexico Earthquake Relief Fund:,0.0
4108,RT @Frenchring51: Rescuers save the lives of a dog trapped in the rubble after the 7.0 earthquake in Mexico. Video ὄDὄFὠA,0.0
4109,THANK YOU @USAID @LACo_FD #USAR team - now back at base after working day and night searching a collapsed building from #MexicoEarthquake,0.0
4110,Israel sends aid to Mexico after devastating earthquake claims 248 lives,0.0
4111,"Recently, Mexico was hit was by a 7.1 magnitude earthquake. The earthquake caused damage in the Mexican states of",3.0
4112,RT @olivia_lang: Rescue work continues into the night at #AlvaroObregon286 #MexicoEarthquake,0.0
4113,RT @dose: This dog is rescuing survivors of Mexico’s earthquake ὃ6,0.0
4114,Laredo Texas is helping Mexico city and all the victims from the earthquake. Where: The following firestations In,0.0
4115,Rescue workers from across the world came to #Mexico in the aftermath of Tuesdays #earthquake.,0.0
4116,RT @SaladsPV: Mexico: Dona a las victimas del Terremoto. Donate to the victims of the Earthquake.,0.0
4117,"RT @rafael_j: To our friends who want to donate to earthquake relief efforts in Mexico, this is the easiest way we’ve found: /",0.0
4118,RT @EXOCanada: Weve made our donation. God bless all those affected by the earthquake in Mexico. We are one ❤️,0.0
4119,@David_O_Poveda @DeliverLN @ktPiie @RocNation Im in Mexico right where the earthquake hit. I see this tactic a lot. it has nothing to do with aid and everything to do with business,0.0
4120,"RT @ClauBee: For Mexico, please donate here ὤFἿB❤️ Thank you, thank you &amp; thank you!!! @anabrendac",0.0
4121,follow me - At least 16 nations rally to Mexico’s aid  #News #earthquake #earthquakeaid - followforfollow,0.0
4122,VIDEO: UC Berkeley students help Mexico earthquake victims  vía @kron4news,0.0
4123,My thoughts are with all the people affected by the earthquake yesterday and 2 weeks ago in Mexico.,0.0
4124,RT @elikaortega: #earthquake #mexico For the PM crowd not in Mx willing to donate to the Mexican Red Cross you can do it on this link,0.0
4125,"Banner inside collapsed #MexicoCity school building reads, Our Unity Creates Our Strength #earthquake #mexico",3.0
4126,"Force Indias Perez donates £125,000 to Mexico earthquake victims - Daily Mail #἟2἟Dtodosuno!",0.0
4127,Ey .@JustinThomas34 you could help with something for earthquake victims in Mexico !!! .@PGATOUR,0.0
4128,RT @etnow: .@diegoluna_ urges fans to help Mexico after the devastating earthquake.,0.0
4129,RT @steelers: Our thoughts and prayers are with those affected by the earthquake in Mexico. All of #SteelersNation is behind you.,0.0
4130,"Earthquake Relief for Mexico at Superchief Gallery, they dont need any more supply donations but come by and buy",0.0
4131,@loki_diego HI THOMAS! what about make a skin and donate the money to @CruzRoja_MX support all the affected for the earthquake in Mexico?,0.0
4132,Earthquake victims took pictures while buried alive #,0.0
4133,RT @diegoluna_: Gracias Remezcla!! Gael Garcia Bernal and Diego Luna Start Earthquake Relief Fund,0.0
4134,Help us support Mexico at this Sundays concert w/ Maestro Juan Pablo Horcasitas. Proceeds go to earthquake relief,0.0
4135,RT @SPACEdotcom: NASA Tech Is Helping Find Mexico Earthquake Victims Buried in Rubble,0.0
4136,RT @thekatiestevens: Praying for Mexico and all those affected by the earthquake. estoy mandando mi amor. Cuidense por favor! un grande abr,0.0
4137,"RT @theamadoor: choice to aid those in dire situations such as Hurricane Maria in Puerto Rico and or the earthquake in Mexico, will satisfy",0.0
4138,"RT @KTLA: Death Toll in Mexico’s Earthquake Rises to at Least 225, Rescue Attempts Continue",3.0
4139,"RT @CollinMyers_: BREAKING: New, sizeable #Earthquake just about ~300mi SSE of Mexico City. Prelim: Mag. 6.2.",3.0
4140,Help people affected by Hurricane Maria and the Mexico earthquake by donating to the American Red Cross. (US/CA),0.0
4141,RT @WeatherNation: BREAKING: A 6.1 magnitude #earthquake was reported in #Mexico this morning. Days after a 7.1 killed hundreds. .,3.0
4142,Appeal for Help for #Mexico Earthquake Victims on #GraftonStreet #mexicanearthquake @IrishEmbMexico @bjonesbh @Aranza_Glez97,0.0
4143,HAPPENING NOW: We are live from the school in Mexico City where rescuers are searching for earthquake survivors,0.0
4144,Death toll from Mexicos 7.1-magnitude earthquake rises to 361 as another casualty is confirmed in the capital.,3.0
4145,South Floridians Provide Aid After Mexico Earthquake,0.0
4146,"RT @ETCanada: .@ShawnMendes partners with @RedCross for Mexico earthquake relief, donates $100,000",0.0
4147,RT @Machine_Drum: Sending healing energy (and money) to those affected by the tragic earthquake in Mexico. Stay strong my friends!! ❤️἟2἟D ❤️,0.0
4148,"#MexicoEarthquake: Israeli humanitarian &amp; emergency teams are at the scene, locating &amp; rescuing survivors &amp; providing 1st aid. #FuerzaMexico",0.0
4149,@yelyahwilliams I am very disappointed in your lack of interest in the earthquake in Mexico that affected us too much. #FuerzaMexico,0.0
4150,I love Mexico and our help is needed. Heres a list of organizations you can donate to that are helping:,0.0
4151,RT @AYisGOD: Earthquake again at Mexico. Hope all our members and players at Mexico safe. Take good care bros❤️❤️❤️❤️❤️,0.0
4152,@dinahjane97 Mexico was struck by a big earthquake September 19. Please donate &amp; retweet to spread awareness and help the victims topos.mx,0.0
4153,RT @business: More than 200 people have died in a 7.2 magnitude quake in Mexico City,3.0
4154,"RT @brad_frost: If you buy my Atomic Design book, all proceeds go to hurricane / earthquake relief:",0.0
4155,#thisweeksdonation is to globalgivings Mexico Earthquake Relief Fund,0.0
4156,Some facts and figures on the #Mexico earthquake as search and rescue efforts continue:  via @UNOCHA,0.0
4157,Mexico City Motorcyclists Provide Aid After Earthquake: Jose Luis with some of the riders,0.0
4158,Disturbing video of a building collapsing after a 7.1 Earthquake hits Mexico City. Sent by a friend. Pray for Mexico. ἟2἟D,0.0
4159,"RT @Official1DMex: @Harry_Styles I know you might not read this but we had a massive earthquake in Mexico, buildings collapsed, people died",3.0
4160,Beyonce has released a new single to raise funds for those affected by a series of hurricanes from the Caribbean and an earthquake in Mexico,0.0
4161,RT @SongExploder: Please join me in donating to @UNICEFs Earthquake Relief Efforts in Mexico. #FuerzaMexico. People need help.,0.0
4162,"RT @MayoClinic: Mayo Clinic announces a $250,000 donation to @Americares in aid to #HurricaneMaria and #MexicoEarthquake victims.",0.0
4163,@ochocinco You should pay attention at whats going on in Mexico right now. In need of help after the earthquake,0.0
4164,RT @ShakiraNews_: Shakira Asks Fans to Assist Mexican Earthquake Relief Efforts  vía @billboard,0.0
4165,"RT @dxnghx: guys!! if any of you all can donate or help somehow, everything is helpful",0.0
4166,RT @business: Powerful earthquake topples buildings and extinguishes lights in Mexico City,3.0
4167,"Salma Hayek pledges $100,000 to earthquake relief in Mexico Tuesdays disaster brought back terrible memories abo",0.0
4168,"Do you want to help Mexico? Donate here, its for those who have lost everything, they really need it. Thank you!",0.0
4169,RT @MichelSidibe: My condolences to the government &amp; people of #Mexico. My thoughts are with all those affected by the earthquake.,0.0
4170,"RT @ronlin: Fixing L.A. buildings vulnerable to collapse is vital before next big earthquake, Garcetti says",3.0
4171,"RT @AP_Images: Fear, death, hope and heroism in Mexicos earthquake aftermath:",3.0
4172,"@PhillyD I dont know if you could still put it in the show but please, if you could mention about the earthquake in Mexico, we need help",0.0
4173,"All our friends in the LA , please go to this shows benefiting the people affected by the terrible earthquake in Mexico City ὤF",0.0
4174,"Please pray for the people of Japan, Mexico (2nd Earthquake) and the Republic of Vanuatu (island chain east of",0.0
4175,Expressing Aust condolences to #Mexico FM @LVidegaray following devastating earthquake ἞6἟A thoughts with ἟2἟D at this sad and tragic time #NYC,0.0
4176,"Hello, ARMY! Please help us to raise founds for people damaged by the earthquake ;_; &lt;3",0.0
4177,RT @RejectTheLies: A school for kids 3 to 14 collapsed. May they rest in peace. My heart goes to their families. #earthquake #Resist :,3.0
4178,"If you wanna help us, theres an option. Also by donating to the @topos rescue brigade via PayPal: donativos@brigada-rescate-topos.org",0.0
4179,Hi @DailyAztecNews can you please RT? Mexican artist will donate his sales from @artsandiego_ to the victims of the earthquake in Mexico ὤF,0.0
4180,"Buildings Across Mexico City That Toppled in the Earthquake by TROY GRIGGS, K.K. REBECCA LAI, JASMINE C. LEE, BI",3.0
4181,.@DiegoDBuen asking the public through social media to come donate in support of victims of the Mexico earthquake. #FuerzaMexico ἟2἟D,0.0
4182,Hundreds of rescue personnel and citizens in Mexico City have banded together to rescue earthquake survivors,0.0
4183,"Here’s How You Can Help Mexico Earthquake Victims - On Tuesday, a devastating earthquake hit Mexico. With a mag",0.0
